"Date","Price","Open","High","Low","Vol.","Change %"
"09/11/2019","114.160","114.465","114.830","114.005","75.32K","-0.17%"
"09/10/2019","114.350","114.560","114.850","114.330","72.82K","-0.08%"
"09/09/2019","114.440","114.540","114.780","114.390","67.98K","-0.02%"
"09/06/2019","114.460","114.600","114.925","114.325","84.84K","-0.02%"
"09/05/2019","114.480","114.645","115.235","114.360","91.42K","-0.04%"
"09/04/2019","114.530","114.020","114.695","113.750","94.57K","0.56%"
"09/03/2019","113.890","113.590","114.075","113.180","94.98K","0.40%"
"09/02/2019","113.440","113.735","113.960","113.415","67.07K","-0.17%"
"08/30/2019","113.630","114.545","114.595","113.610","83.92K","-0.69%"
"08/29/2019","114.420","114.590","114.915","114.330","83.55K","-0.05%"
"08/28/2019","114.480","114.730","114.855","114.455","83.97K","-0.12%"
"08/27/2019","114.620","114.805","115.015","114.550","84.32K","-0.03%"
"08/26/2019","114.660","115.080","115.290","114.525","94.81K","-0.30%"
"08/23/2019","115.010","114.230","115.165","113.955","91.35K","0.80%"
"08/22/2019","114.100","114.175","114.595","113.950","81.82K","0.05%"
"08/21/2019","114.040","114.330","114.585","114.125","80.08K","-0.15%"
"08/20/2019","114.210","114.445","114.600","113.945","82.68K","-0.08%"
"08/19/2019","114.300","114.690","114.940","114.410","71.68K","-0.22%"
"08/16/2019","114.550","114.790","114.875","114.240","75.97K","-0.10%"
"08/15/2019","114.660","115.010","115.335","114.620","92.37K","-0.20%"
"08/14/2019","114.890","115.370","115.605","114.920","91.98K","-0.30%"
"08/13/2019","115.240","115.730","115.975","115.235","92.49K","-0.30%"
"08/12/2019","115.590","115.625","115.910","115.185","72.49K","0.22%"
"08/09/2019","115.340","115.605","115.845","115.105","89.50K","-0.11%"
"08/08/2019","115.470","115.910","116.200","115.550","102.02K","-0.27%"
"08/07/2019","115.780","115.740","116.360","115.345","105.59K","0.14%"
"08/06/2019","115.620","115.530","116.020","115.265","105.56K","0.11%"
"08/05/2019","115.490","114.415","115.755","114.415","100.63K","0.95%"
"08/02/2019","114.400","114.450","114.690","113.825","97.85K","0.07%"
"08/01/2019","114.320","115.350","115.420","113.600","104.26K","-0.78%"
"07/31/2019","115.220","116.345","116.740","115.185","85.13K","-0.85%"
"07/30/2019","116.210","116.010","116.440","115.775","79.08K","0.27%"
"07/29/2019","115.900","115.605","116.085","115.215","64.33K","0.36%"
"07/26/2019","115.480","115.650","115.900","115.335","65.61K","-0.09%"
"07/25/2019","115.580","115.980","116.135","115.170","79.42K","-0.23%"
"07/24/2019","115.850","115.535","116.110","115.420","80.72K","0.38%"
"07/23/2019","115.410","116.135","116.165","115.460","75.98K","-0.51%"
"07/22/2019","116.000","115.935","116.465","115.580","67.15K","0.09%"
"07/19/2019","115.900","116.210","116.325","115.615","86.72K","-0.16%"
"07/18/2019","116.080","115.665","116.255","115.450","82.83K","0.42%"
"07/17/2019","115.600","115.695","115.790","115.285","72.97K","0.03%"
"07/16/2019","115.560","116.065","116.185","115.495","70.78K","-0.34%"
"07/15/2019","115.950","116.015","116.350","115.940","62.00K","0.04%"
"07/12/2019","115.900","115.805","116.155","115.665","78.25K","0.19%"
"07/11/2019","115.680","115.830","116.250","115.700","82.84K","-0.02%"
"07/10/2019","115.700","115.275","115.970","114.895","81.69K","0.49%"
"07/09/2019","115.140","115.115","115.345","114.845","70.50K","0.14%"
"07/08/2019","114.980","115.150","115.590","114.835","65.77K","-0.05%"
"07/05/2019","115.040","115.840","115.905","114.855","80.84K","-0.63%"
"07/04/2019","115.770","115.310","116.065","115.240","60.61K","0.50%"
"07/03/2019","115.190","116.235","116.345","115.235","75.07K","-0.78%"
"07/02/2019","116.100","115.960","116.550","115.710","77.37K","0.22%"
"07/01/2019","115.840","116.380","116.660","115.710","76.55K","-0.39%"
"06/28/2019","116.290","116.360","116.735","116.060","65.31K","0.03%"
"06/27/2019","116.250","116.135","116.515","115.870","66.60K","0.21%"
"06/26/2019","116.010","116.115","116.360","115.655","73.71K","0.03%"
"06/25/2019","115.970","116.155","116.560","115.870","72.67K","-0.05%"
"06/24/2019","116.030","115.765","116.210","115.765","59.54K","0.28%"
"06/21/2019","115.710","115.065","115.950","114.875","72.88K","0.67%"
"06/20/2019","114.940","114.380","115.335","114.375","75.53K","0.60%"
"06/19/2019","114.250","114.270","114.665","113.945","58.33K","0.09%"
"06/18/2019","114.150","114.480","114.770","113.855","65.29K","-0.18%"
"06/17/2019","114.360","114.235","114.750","113.930","55.92K","0.29%"
"06/14/2019","114.030","114.575","114.925","114.085","69.98K","-0.31%"
"06/13/2019","114.380","114.395","114.840","114.175","82.49K","0.09%"
"06/12/2019","114.280","114.790","115.085","114.340","85.83K","-0.37%"
"06/11/2019","114.710","114.590","114.960","114.365","81.00K","0.20%"
"06/10/2019","114.480","114.600","114.745","114.230","69.53K","-0.07%"
"06/07/2019","114.560","114.220","114.855","113.830","75.34K","0.41%"
"06/06/2019","114.090","113.865","114.565","113.515","93.84K","0.39%"
"06/05/2019","113.650","114.085","114.375","113.755","93.14K","-0.28%"
"06/04/2019","113.970","113.870","114.305","113.670","90.57K","0.19%"
"06/03/2019","113.750","113.075","114.105","112.935","90.64K","0.53%"
"05/31/2019","113.150","112.795","113.240","112.555","123.59K","0.45%"
"05/30/2019","112.640","112.765","113.045","112.545","99.96K","0.01%"
"05/29/2019","112.630","113.115","113.270","112.680","114.53K","-0.33%"
"05/28/2019","113.000","113.385","113.520","113.035","104.34K","-0.22%"
"05/27/2019","113.250","113.360","113.595","113.175","76.87K","-0.05%"
"05/24/2019","113.310","113.275","113.535","113.085","90.29K","0.15%"
"05/23/2019","113.140","112.960","113.345","112.405","103.09K","0.25%"
"05/22/2019","112.860","113.065","113.270","112.735","90.71K","0.00%"
"05/21/2019","112.860","112.935","113.235","112.610","95.90K","0.05%"
"05/20/2019","112.800","112.920","113.030","112.650","80.17K","-0.02%"
"05/17/2019","112.820","112.975","113.130","112.765","99.50K","-0.02%"
"05/16/2019","112.840","113.195","113.635","112.885","100.32K","-0.19%"
"05/15/2019","113.060","113.360","113.495","112.985","109.05K","-0.14%"
"05/14/2019","113.220","113.475","113.750","113.235","97.93K","-0.11%"
"05/13/2019","113.350","113.645","113.890","113.345","92.62K","-0.09%"
"05/10/2019","113.450","113.850","113.995","113.355","125.83K","-0.18%"
"05/09/2019","113.650","113.320","113.940","112.845","129.14K","0.40%"
"05/08/2019","113.200","113.140","113.600","113.105","127.48K","0.16%"
"05/07/2019","113.020","113.000","113.335","112.800","132.61K","0.13%"
"05/06/2019","112.870","113.265","113.275","112.790","105.20K","-0.22%"
"05/03/2019","113.120","113.070","113.310","112.510","103.61K","0.17%"
"05/02/2019","112.930","113.310","113.780","112.640","102.96K","-0.21%"
"05/01/2019","113.170","113.455","113.960","113.160","79.68K","-0.18%"
"04/30/2019","113.370","113.315","113.755","112.960","103.12K","0.17%"
"04/29/2019","113.180","113.195","113.420","112.930","82.45K","0.12%"
"04/26/2019","113.040","113.090","113.430","112.780","114.97K","0.06%"
"04/25/2019","112.970","113.280","113.420","112.815","124.62K","-0.10%"
"04/24/2019","113.080","113.955","114.070","113.070","141.78K","-0.66%"
"04/23/2019","113.830","114.150","114.400","113.595","125.36K","-0.18%"
"04/22/2019","114.030","114.020","114.215","113.760","72.39K","0.10%"
"04/19/2019","113.920","113.980","114.110","113.715","89.84K","0.15%"
"04/18/2019","113.750","114.215","114.635","113.610","125.69K","-0.28%"
"04/17/2019","114.070","114.050","114.765","114.025","128.34K","0.12%"
"04/16/2019","113.930","114.165","114.395","113.815","115.94K","-0.14%"
"04/15/2019","114.090","114.130","114.415","113.965","93.57K","0.06%"
"04/12/2019","114.020","113.495","114.445","113.355","128.37K","0.60%"
"04/11/2019","113.340","113.970","114.235","113.440","124.53K","-0.46%"
"04/10/2019","113.860","113.640","114.075","113.295","124.18K","0.30%"
"04/09/2019","113.520","113.505","113.970","113.280","133.14K","0.22%"
"04/08/2019","113.270","112.855","113.535","112.795","101.36K","0.51%"
"04/05/2019","112.700","113.080","113.230","112.765","132.26K","-0.26%"
"04/04/2019","112.990","113.130","113.400","112.835","135.54K","-0.02%"
"04/03/2019","113.010","112.935","113.550","112.895","140.56K","0.18%"
"04/02/2019","112.810","113.120","113.240","112.720","144.92K","-0.19%"
"04/01/2019","113.020","113.080","113.465","112.975","115.85K","0.05%"
"03/29/2019","112.960","113.060","113.430","113.015","145.82K","-0.04%"
"03/28/2019","113.000","113.375","113.705","112.915","151.98K","-0.19%"
"03/27/2019","113.210","113.810","113.945","113.315","159.47K","-0.39%"
"03/26/2019","113.650","114.260","114.420","113.745","143.17K","-0.42%"
"03/25/2019","114.130","113.895","114.465","113.570","114.90K","0.33%"
"03/22/2019","113.750","114.660","114.855","113.460","161.32K","-0.67%"
"03/21/2019","114.520","115.280","115.540","114.320","149.79K","-0.54%"
"03/20/2019","115.140","114.475","115.640","114.380","140.62K","0.70%"
"03/19/2019","114.340","114.105","114.750","114.060","131.80K","0.32%"
"03/18/2019","113.980","113.515","114.390","113.460","95.27K","0.49%"
"03/15/2019","113.420","113.270","113.860","113.165","145.90K","0.26%"
"03/14/2019","113.130","113.495","113.645","113.105","169.24K","-0.20%"
"03/13/2019","113.360","113.160","113.630","112.880","160.76K","0.29%"
"03/12/2019","113.030","112.100","113.365","112.025","166.17K","0.96%"
"03/11/2019","111.960","111.935","112.220","111.770","126.15K","0.13%"
"03/08/2019","111.820","111.600","112.035","111.565","136.50K","0.31%"
"03/07/2019","111.470","113.070","113.380","111.420","137.67K","-1.35%"
"03/06/2019","112.990","113.190","113.335","112.915","138.95K","-0.01%"
"03/05/2019","113.000","113.445","113.620","112.945","140.91K","-0.27%"
"03/04/2019","113.310","113.845","114.015","113.140","110.30K","-0.33%"
"03/01/2019","113.680","113.770","114.155","113.540","156.76K","0.13%"
"02/28/2019","113.530","113.770","114.295","113.520","160.85K","-0.09%"
"02/27/2019","113.630","114.140","114.260","113.665","151.92K","-0.38%"
"02/26/2019","114.060","113.890","114.200","113.535","142.18K","0.33%"
"02/25/2019","113.690","113.490","113.920","113.350","130.32K","0.25%"
"02/22/2019","113.410","113.530","113.875","113.255","153.29K","0.01%"
"02/21/2019","113.400","113.655","113.990","113.380","162.68K","-0.16%"
"02/20/2019","113.580","113.695","114.020","113.410","147.59K","-0.04%"
"02/19/2019","113.630","113.270","113.870","112.945","135.11K","0.43%"
"02/18/2019","113.140","112.980","113.590","112.945","103.86K","0.19%"
"02/15/2019","112.930","113.185","113.350","112.445","152.89K","-0.11%"
"02/14/2019","113.050","112.865","113.400","112.660","153.88K","0.33%"
"02/13/2019","112.680","113.545","113.780","112.775","154.06K","-0.70%"
"02/12/2019","113.470","113.480","113.740","112.895","144.24K","0.14%"
"02/11/2019","113.310","113.730","113.935","113.275","118.73K","-0.27%"
"02/08/2019","113.620","113.625","114.205","113.455","154.82K","0.06%"
"02/07/2019","113.550","113.670","113.905","113.340","158.41K","0.01%"
"02/06/2019","113.540","114.175","114.330","113.640","173.99K","-0.51%"
"02/05/2019","114.120","114.510","114.735","114.105","171.40K","-0.22%"
"02/04/2019","114.370","115.005","115.120","114.315","121.37K","-0.44%"
"02/01/2019","114.880","115.375","115.430","114.920","167.45K","-0.33%"
"01/31/2019","115.260","115.835","116.250","115.020","175.04K","-0.37%"
"01/30/2019","115.690","115.350","116.075","115.110","179.93K","0.42%"
"01/29/2019","115.210","115.100","115.585","114.960","178.36K","0.23%"
"01/28/2019","114.940","114.920","115.320","114.635","161.04K","0.08%"
"01/25/2019","114.850","114.630","115.085","114.070","169.70K","0.29%"
"01/24/2019","114.520","115.315","115.695","114.325","155.97K","-0.58%"
"01/23/2019","115.190","115.355","115.750","114.975","139.57K","-0.03%"
"01/22/2019","115.230","115.465","115.790","115.140","155.05K","-0.10%"
"01/21/2019","115.340","115.625","116.025","115.350","132.35K","-0.08%"
"01/18/2019","115.430","115.970","116.125","115.445","157.71K","-0.38%"
"01/17/2019","115.870","115.940","116.125","115.600","178.99K","-0.03%"
"01/16/2019","115.910","116.210","116.290","115.630","","-0.12%"
"01/15/2019","116.050","116.780","116.990","115.845","","-0.55%"
"01/14/2019","116.690","116.760","116.975","116.300","","0.06%"
"01/11/2019","116.620","116.885","117.460","116.570","156.01K","-0.12%"
"01/10/2019","116.760","117.450","117.915","116.735","","-0.47%"
"01/09/2019","117.310","116.660","117.580","116.490","","0.68%"
"01/08/2019","116.520","116.990","117.055","116.430","6.64K","-0.29%"
"01/07/2019","116.860","116.255","117.080","116.250","5.21K","0.61%"
"01/04/2019","116.150","116.435","116.740","115.780","144.89K","-0.14%"
"01/03/2019","116.310","115.940","116.640","115.570","9.25K","0.44%"
"01/02/2019","115.800","116.825","117.270","115.740","9.01K","-0.75%"
"01/01/2019","116.680","116.835","117.675","116.420","3.38K","-0.06%"
"12/31/2018","116.750","116.605","116.880","116.265","","0.23%"
"12/28/2018","116.480","116.360","116.910","116.285","","0.22%"
"12/27/2018","116.230","115.630","116.625","115.595","","0.59%"
"12/26/2018","115.550","115.610","116.230","115.480","","0.01%"
"12/25/2018","115.540","115.990","116.295","115.595","","-0.34%"
"12/24/2018","115.930","115.695","116.395","115.500","","0.29%"
"12/21/2018","115.600","116.065","116.605","115.515","","-0.28%"
"12/20/2018","115.930","115.935","116.575","115.595","","0.11%"
"12/19/2018","115.800","116.335","116.715","115.795","","-0.36%"
"12/18/2018","116.220","116.310","116.890","116.130","","0.03%"
"12/17/2018","116.180","115.900","116.595","115.790","","0.34%"
"12/14/2018","115.790","116.405","116.600","115.495","","-0.42%"
"12/13/2018","116.280","116.765","117.025","116.100","","-0.31%"
"12/12/2018","116.640","116.160","116.970","115.910","","0.51%"
"12/11/2018","116.050","116.340","117.115","116.035","","-0.15%"
"12/10/2018","116.220","116.755","117.285","116.270","","-0.14%"
"12/07/2018","116.380","116.725","116.990","116.335","","-0.17%"
"12/06/2018","116.580","116.510","117.060","116.020","","0.16%"
"12/05/2018","116.390","116.375","116.705","116.025","","0.09%"
"12/04/2018","116.280","116.605","117.300","116.120","","-0.16%"
"12/03/2018","116.470","116.025","116.900","116.025","","0.42%"
"11/30/2018","115.980","116.905","116.950","115.905","","-0.67%"
"11/29/2018","116.760","116.620","116.960","116.305","","0.22%"
"11/28/2018","116.500","116.020","116.845","115.415","","0.49%"
"11/27/2018","115.930","116.115","116.500","115.810","","-0.04%"
"11/26/2018","115.980","116.255","116.630","116.030","","-0.12%"
"11/23/2018","116.120","116.890","117.060","116.075","","-0.59%"
"11/22/2018","116.810","116.580","117.160","116.530","","0.31%"
"11/21/2018","116.450","117.005","117.305","116.395","","-0.37%"
"11/20/2018","116.880","117.735","117.795","116.870","","-0.61%"
"11/19/2018","117.600","117.375","117.880","117.165","","0.19%"
"11/16/2018","117.380","116.915","117.690","116.640","","0.52%"
"11/15/2018","116.770","116.265","117.265","116.225","","0.55%"
"11/14/2018","116.130","116.060","116.720","115.515","","0.16%"
"11/13/2018","115.940","114.930","116.100","114.905","","0.98%"
"11/12/2018","114.810","115.805","115.840","114.870","","-0.79%"
"11/09/2018","115.720","115.785","116.140","115.365","","0.03%"
"11/08/2018","115.680","116.255","116.720","115.665","","-0.38%"
"11/07/2018","116.120","116.275","117.245","116.110","","-0.02%"
"11/06/2018","116.140","115.895","116.495","115.660","","0.32%"
"11/05/2018","115.770","115.510","116.075","115.210","","0.38%"
"11/02/2018","115.330","116.135","116.420","115.310","","-0.59%"
"11/01/2018","116.010","115.490","116.305","115.250","","0.56%"
"10/31/2018","115.360","115.600","116.035","115.320","","-0.10%"
"10/30/2018","115.480","115.775","116.035","115.340","","-0.15%"
"10/29/2018","115.650","115.555","116.280","115.280","","0.20%"
"10/26/2018","115.420","115.125","115.700","114.685","","0.37%"
"10/25/2018","114.990","115.285","115.760","114.880","","-0.15%"
"10/24/2018","115.160","115.975","116.090","115.050","","-0.60%"
"10/23/2018","115.850","115.795","116.235","115.620","","0.16%"
"10/22/2018","115.660","116.225","116.785","115.750","","-0.44%"
"10/19/2018","116.170","115.725","116.510","115.345","","0.48%"
"10/18/2018","115.610","116.105","116.505","115.690","","-0.31%"
"10/17/2018","115.970","116.790","116.995","116.040","","-0.59%"
"10/16/2018","116.660","116.725","117.395","116.595","","0.07%"
"10/15/2018","116.580","116.575","117.175","116.345","","0.08%"
"10/12/2018","116.490","116.970","117.220","116.325","","-0.42%"
"10/11/2018","116.985","116.395","117.105","116.335","","0.55%"
"10/10/2018","116.350","115.830","116.630","115.770","","0.41%"
"10/09/2018","115.880","115.890","116.180","115.280","","-0.01%"
"10/08/2018","115.895","116.175","116.535","115.485","","-0.28%"
"10/05/2018","116.215","116.235","116.485","115.805","","-0.02%"
"10/04/2018","116.240","115.680","116.510","115.570","","0.47%"
"10/03/2018","115.695","116.465","117.165","115.565","","-0.66%"
"10/02/2018","116.465","116.845","117.035","116.095","","-0.31%"
"10/01/2018","116.825","117.015","117.425","116.665","","-0.16%"
"09/28/2018","117.015","117.565","117.725","116.715","","-0.48%"
"09/27/2018","117.580","118.450","118.820","117.530","","-0.73%"
"09/26/2018","118.445","118.835","119.035","118.275","","-0.38%"
"09/25/2018","118.900","118.660","119.190","118.420","","0.21%"
"09/24/2018","118.655","118.625","119.505","118.295","","0.03%"
"09/21/2018","118.615","118.695","119.065","118.265","","-0.08%"
"09/20/2018","118.705","117.655","118.805","117.605","","0.88%"
"09/19/2018","117.665","117.595","118.245","117.415","","0.04%"
"09/18/2018","117.615","117.885","118.195","117.445","","-0.23%"
"09/17/2018","117.885","117.345","118.045","117.195","","0.40%"
"09/14/2018","117.410","118.310","118.690","117.290","","-0.76%"
"09/13/2018","118.305","117.255","118.485","116.985","","0.90%"
"09/12/2018","117.245","116.905","117.615","116.595","","0.26%"
"09/11/2018","116.940","116.810","117.290","116.440","","0.11%"
"09/10/2018","116.810","116.410","117.040","116.070","","0.41%"
"09/07/2018","116.335","117.075","117.415","116.305","","-0.62%"
"09/06/2018","117.055","117.175","117.475","116.865","","-0.10%"
"09/05/2018","117.175","116.675","117.225","116.275","","0.42%"
"09/04/2018","116.685","117.105","117.165","116.145","","-0.37%"
"09/03/2018","117.115","116.775","117.165","116.635","","0.23%"
"08/31/2018","116.845","117.465","117.905","116.655","","-0.53%"
"08/30/2018","117.465","117.885","118.035","117.105","","-0.37%"
"08/29/2018","117.900","117.770","118.000","117.330","","0.11%"
"08/28/2018","117.770","117.780","118.170","117.480","","0.00%"
"08/27/2018","117.775","117.185","117.935","116.755","","0.58%"
"08/24/2018","117.095","116.135","117.285","116.075","","0.82%"
"08/23/2018","116.145","116.785","116.835","116.035","","-0.57%"
"08/22/2018","116.805","116.855","117.095","116.225","","0.00%"
"08/21/2018","116.810","115.800","117.120","115.770","","0.83%"
"08/20/2018","115.850","115.370","115.900","114.970","","0.46%"
"08/17/2018","115.315","114.675","115.415","114.545","","0.55%"
"08/16/2018","114.680","114.350","115.020","114.250","","0.28%"
"08/15/2018","114.355","114.235","114.475","113.875","","0.11%"
"08/14/2018","114.235","114.895","115.285","114.095","","-0.57%"
"08/13/2018","114.885","114.515","115.245","114.015","","0.13%"
"08/10/2018","114.735","115.615","116.065","114.465","","-0.76%"
"08/09/2018","115.615","116.615","116.895","115.595","","-0.87%"
"08/08/2018","116.635","116.555","116.985","116.175","","0.06%"
"08/07/2018","116.570","116.070","116.650","115.990","","0.44%"
"08/06/2018","116.055","116.125","116.395","115.775","","-0.02%"
"08/03/2018","116.080","116.180","116.630","115.950","","-0.09%"
"08/02/2018","116.185","117.065","117.385","116.165","","-0.75%"
"08/01/2018","117.065","117.495","117.635","117.025","","-0.37%"
"07/31/2018","117.500","117.710","118.140","117.400","","-0.17%"
"07/30/2018","117.705","117.065","117.855","116.885","","0.57%"
"07/27/2018","117.040","117.000","117.250","116.660","","0.03%"
"07/26/2018","117.010","117.750","118.150","116.770","","-0.63%"
"07/25/2018","117.755","117.545","117.855","117.095","","0.17%"
"07/24/2018","117.560","117.620","117.880","117.290","","-0.05%"
"07/23/2018","117.620","118.100","118.370","117.520","","-0.34%"
"07/20/2018","118.020","117.320","118.220","117.130","","0.61%"
"07/19/2018","117.305","117.155","117.675","116.665","","0.15%"
"07/18/2018","117.135","117.305","117.395","116.665","","-0.15%"
"07/17/2018","117.310","117.580","118.260","117.200","","-0.22%"
"07/16/2018","117.570","117.580","118.010","117.130","","-0.08%"
"07/13/2018","117.670","117.630","117.750","116.800","","0.01%"
"07/12/2018","117.660","117.550","118.020","117.510","","0.09%"
"07/11/2018","117.555","118.505","118.595","117.465","","-0.79%"
"07/10/2018","118.495","118.565","118.745","117.955","","-0.06%"
"07/09/2018","118.570","118.540","119.090","118.310","","0.04%"
"07/06/2018","118.525","117.835","118.705","117.665","","0.62%"
"07/05/2018","117.790","117.380","118.160","117.290","","0.30%"
"07/04/2018","117.440","117.510","117.800","117.050","","-0.06%"
"07/03/2018","117.505","117.445","117.895","117.195","","0.06%"
"07/02/2018","117.440","117.550","118.110","116.830","","-0.39%"
"06/29/2018","117.900","116.800","117.980","116.690","","0.94%"
"06/28/2018","116.800","116.830","117.220","116.260","","-0.01%"
"06/27/2018","116.810","117.740","118.060","116.670","","-0.80%"
"06/26/2018","117.755","118.145","118.255","117.445","","-0.33%"
"06/25/2018","118.150","117.630","118.270","117.120","","0.45%"
"06/22/2018","117.620","116.910","117.970","116.870","","0.62%"
"06/21/2018","116.900","116.770","117.230","116.070","","0.12%"
"06/20/2018","116.765","117.285","117.365","116.545","","-0.45%"
"06/19/2018","117.290","117.640","117.740","116.590","","-0.28%"
"06/18/2018","117.625","117.485","117.645","116.905","","0.17%"
"06/15/2018","117.425","117.005","117.625","116.755","","0.30%"
"06/14/2018","117.075","119.325","119.835","116.895","","-1.89%"
"06/13/2018","119.325","118.855","119.445","118.605","","0.39%"
"06/12/2018","118.860","119.020","119.490","118.640","","-0.13%"
"06/11/2018","119.020","118.660","119.520","118.540","","0.29%"
"06/08/2018","118.680","119.060","119.420","118.390","","-0.31%"
"06/07/2018","119.050","118.920","119.560","118.730","","0.11%"
"06/06/2018","118.915","118.455","119.025","118.195","","0.38%"
"06/05/2018","118.470","118.040","118.620","117.490","","0.36%"
"06/04/2018","118.040","118.190","118.990","117.780","","-0.17%"
"06/01/2018","118.240","118.430","118.990","117.670","","-0.22%"
"05/31/2018","118.495","118.345","118.955","118.095","","0.19%"
"05/30/2018","118.265","117.155","118.525","116.735","","0.95%"
"05/29/2018","117.155","118.055","118.335","116.695","","-0.75%"
"05/28/2018","118.040","117.910","118.750","117.830","","0.10%"
"05/25/2018","117.920","118.490","118.660","117.760","","-0.48%"
"05/24/2018","118.485","118.075","118.805","117.995","","0.35%"
"05/23/2018","118.070","118.720","118.850","117.860","","-0.56%"
"05/22/2018","118.730","118.750","119.260","118.180","","-0.01%"
"05/21/2018","118.740","118.160","118.760","117.720","","0.37%"
"05/18/2018","118.305","118.425","118.775","118.005","","-0.09%"
"05/17/2018","118.410","118.440","118.870","118.220","","-0.02%"
"05/16/2018","118.430","118.840","119.170","118.080","","-0.35%"
"05/15/2018","118.850","119.610","119.960","118.660","","-0.65%"
"05/14/2018","119.630","119.950","120.510","119.620","","-0.24%"
"05/11/2018","119.920","119.650","120.200","119.180","","0.24%"
"05/10/2018","119.630","119.170","120.050","118.850","","0.40%"
"05/09/2018","119.155","119.215","119.745","118.715","","-0.07%"
"05/08/2018","119.235","119.575","119.765","118.805","","-0.29%"
"05/07/2018","119.585","119.885","120.035","119.305","","-0.31%"
"05/04/2018","119.960","120.130","120.310","119.350","","-0.14%"
"05/03/2018","120.125","119.985","120.495","119.725","","0.11%"
"05/02/2018","119.990","120.410","120.850","119.710","","-0.35%"
"05/01/2018","120.415","121.125","121.565","120.345","","-0.60%"
"04/30/2018","121.145","121.725","122.085","120.945","","-0.53%"
"04/27/2018","121.785","121.355","121.915","120.775","","0.38%"
"04/26/2018","121.330","121.730","122.540","121.260","","-0.33%"
"04/25/2018","121.730","122.320","122.400","121.720","","-0.49%"
"04/24/2018","122.330","121.950","122.590","121.710","","0.31%"
"04/23/2018","121.955","122.955","123.065","121.845","","-0.80%"
"04/20/2018","122.940","123.830","124.020","122.560","","-0.72%"
"04/19/2018","123.830","124.220","124.610","123.660","","-0.32%"
"04/18/2018","124.230","124.190","124.580","123.920","","0.02%"
"04/17/2018","124.200","124.530","124.900","123.850","","-0.27%"
"04/16/2018","124.540","124.170","124.760","124.050","","0.29%"
"04/13/2018","124.175","124.385","124.635","123.985","","-0.16%"
"04/12/2018","124.380","124.850","125.050","124.050","","-0.37%"
"04/11/2018","124.845","124.935","125.355","124.645","","-0.06%"
"04/10/2018","124.920","124.500","125.150","124.250","","0.34%"
"04/09/2018","124.500","124.000","124.600","123.810","","0.35%"
"04/06/2018","124.060","123.620","124.150","123.390","","0.35%"
"04/05/2018","123.625","124.135","124.225","123.465","","-0.41%"
"04/04/2018","124.130","124.050","124.470","123.840","","0.06%"
"04/03/2018","124.055","124.375","124.775","123.805","","-0.26%"
"04/02/2018","124.375","124.465","124.575","123.745","","-0.07%"
"03/30/2018","124.460","124.170","124.540","123.860","","0.23%"
"03/29/2018","124.180","124.130","124.560","123.940","","0.04%"
"03/28/2018","124.125","125.025","125.425","124.045","","-0.72%"
"03/27/2018","125.025","125.565","126.045","124.785","","-0.41%"
"03/26/2018","125.545","124.645","125.745","124.575","","0.67%"
"03/23/2018","124.705","124.195","124.925","124.185","","0.46%"
"03/22/2018","124.130","124.670","125.210","123.950","","-0.49%"
"03/21/2018","124.735","123.895","124.865","123.855","","0.68%"
"03/20/2018","123.890","124.950","125.160","123.860","","-0.80%"
"03/19/2018","124.890","124.370","125.150","123.860","","0.32%"
"03/16/2018","124.490","124.650","124.900","124.200","","-0.12%"
"03/15/2018","124.645","125.255","125.575","124.585","","-0.50%"
"03/14/2018","125.275","125.525","125.875","124.955","","-0.19%"
"03/13/2018","125.510","124.960","125.700","124.620","","0.44%"
"03/12/2018","124.955","124.535","125.075","124.275","","0.38%"
"03/09/2018","124.485","124.535","124.855","124.085","","-0.04%"
"03/08/2018","124.535","125.755","125.885","124.395","","-0.95%"
"03/07/2018","125.725","125.655","126.065","125.395","","0.06%"
"03/06/2018","125.655","125.085","125.865","124.925","","0.46%"
"03/05/2018","125.085","124.955","125.395","124.335","","0.15%"
"03/02/2018","124.900","124.250","125.090","124.030","","0.51%"
"03/01/2018","124.270","123.650","124.320","123.120","","0.51%"
"02/28/2018","123.645","124.295","124.495","123.585","","-0.51%"
"02/27/2018","124.285","125.385","125.665","124.215","","-0.88%"
"02/26/2018","125.390","125.320","125.800","124.860","","0.10%"
"02/23/2018","125.270","125.510","125.600","124.950","","-0.20%"
"02/22/2018","125.525","124.665","125.815","124.235","","0.67%"
"02/21/2018","124.685","124.995","125.465","124.575","","-0.24%"
"02/20/2018","124.985","125.645","125.795","124.745","","-0.51%"
"02/19/2018","125.630","125.830","125.970","125.220","","-0.13%"
"02/16/2018","125.795","126.685","127.265","125.655","","-0.70%"
"02/15/2018","126.685","126.105","126.725","125.875","","0.50%"
"02/14/2018","126.055","125.065","126.235","124.235","","0.74%"
"02/13/2018","125.125","124.285","125.285","124.015","","0.68%"
"02/12/2018","124.275","123.515","124.455","123.405","","0.77%"
"02/09/2018","123.330","123.430","124.120","123.030","","-0.10%"
"02/08/2018","123.450","123.860","124.550","123.030","","-0.34%"
"02/07/2018","123.875","125.385","125.675","123.685","","-1.20%"
"02/06/2018","125.380","125.520","125.950","124.690","","-0.12%"
"02/05/2018","125.530","126.670","127.030","125.470","","-1.00%"
"02/02/2018","126.795","127.405","127.545","126.255","","-0.53%"
"02/01/2018","127.475","126.745","127.615","126.155","","0.52%"
